Protein,PROTEIN.ID,Len,X10BT2_43,X13BT2_71,X21BT2_40,X26BT2_127,X66BT2_17,X74BT2_88,X5BT2_110,X55BT2_96,X73BT2_21,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown,p.value,log.p.value,axes.LogFoldChange,axes.log.p.value,color.set,color.outline
lcl|c231246_g7_i1|m.16068,m.16068,460,0,0,0,0,0,0,0,0,1,-0.061,-0.0838,0.999925,0.604851,0.624724,0.933215448,0.030018081,-0.061,0.030018081,#FFFFFF,#214447
lcl|c232597_g5_i15|m.17582,m.17582,660,0,1,0,0,0,0,1,1,0,-0.061,-0.0837,0.999931,0.60477,0.624776,0.933294957,0.029981081,-0.061,0.029981081,#FFFFFF,#214447
lcl|c220609_g5_i1|m.7021,m.7021,124,0,0,0,1,0,0,0,0,0,-0.061,-0.082,1,0.603388,0.625663,0.934646713,0.029352517,-0.061,0.029352517,#FFFFFF,#214447
lcl|c240104_g7_i1|m.26774,m.26774,284,0,0,0,0,1,1,1,0,1,-0.061,-0.0805,1,0.602162,0.626441,0.935839596,0.028798583,-0.061,0.028798583,#FFFFFF,#214447
lcl|c230398_g2_i8|m.15247,m.15247,171,1,0,0,0,0,0,0,0,0,-0.061,-0.08,1,0.601751,0.6267,0.936237256,0.028614081,-0.061,0.028614081,#FFFFFF,#214447
lcl|c223635_g1_i2|m.9265,m.9265,209,0,0,0,0,0,0,0,1,0,-0.061,-0.0785,1,0.600517,0.627472,0.93743033,0.028060999,-0.061,0.028060999,#FFFFFF,#214447
lcl|c238545_g4_i3|m.24636,m.24636,324,0,0,0,0,1,1,1,0,0,-0.061,-0.0763,1,0.598696,0.628597,0.939180426,0.027250967,-0.061,0.027250967,#FFFFFF,#214447
lcl|c218647_g3_i1|m.5884,m.5884,357,8,10,9,6,6,6,10,5,6,-0.062,-0.2435,1,0.703873,0.514187,0.807618085,0.092793964,-0.062,0.092793964,#FFFFFF,#214447
lcl|c243344_g2_i1|m.30852,m.30852,259,0,1,0,0,0,0,0,1,0,-0.062,-0.0837,0.999931,0.60477,0.624776,0.933294957,0.029981081,-0.062,0.029981081,#FFFFFF,#214447
lcl|c243769_g1_i2|m.31285,m.31285,162,0,1,0,0,0,0,0,0,0,-0.062,-0.0821,1,0.603469,0.625611,0.934567193,0.029389468,-0.062,0.029389468,#FFFFFF,#214447
lcl|c213888_g2_i1|m.3274,m.3274,225,1,1,0,0,0,0,0,0,1,-0.062,-0.0783,1,0.600352,0.627575,0.937589417,0.027987303,-0.062,0.027987303,#FFFFFF,#214447
lcl|c232046_g3_i8|m.16952,m.16952,418,98,51,94,52,77,65,84,41,82,-0.063,-0.7235,0.442623,0.762448,0.070781,0.469372754,0.328482124,-0.063,0.328482124,#FFFFFF,#214447
lcl|c230192_g3_i5|m.15041,m.15041,754,0,4,3,4,0,1,5,0,1,-0.063,-0.1253,0.998943,0.636268,0.601301,0.900286052,0.045619478,-0.063,0.045619478,#FFFFFF,#214447
lcl|c219122_g1_i1|m.6195,m.6195,348,0,0,1,0,0,0,0,0,1,-0.063,-0.0863,0.999747,0.606869,0.623408,0.931227938,0.030944003,-0.063,0.030944003,#FFFFFF,#214447
lcl|c224945_g4_i4|m.10254,m.10254,220,0,0,0,0,0,1,0,0,0,-0.063,-0.0839,0.99992,0.604933,0.624671,0.93313594,0.030055083,-0.063,0.030055083,#FFFFFF,#214447
lcl|c235578_g1_i1|m.21100,m.21100,425,0,0,0,0,1,1,0,0,0,-0.063,-0.0839,0.99992,0.604933,0.624671,0.93313594,0.030055083,-0.063,0.030055083,#FFFFFF,#214447
lcl|c223100_g6_i3|m.8881,m.8881,243,0,0,0,0,0,1,0,0,0,-0.063,-0.0813,1,0.602816,0.626027,0.935203374,0.029093935,-0.063,0.029093935,#FFFFFF,#214447
lcl|c241755_g2_i1|m.28915,m.28915,642,0,0,0,0,0,0,0,1,0,-0.063,-0.081,1,0.602571,0.626183,0.935441953,0.028983157,-0.063,0.028983157,#FFFFFF,#214447
lcl|c232343_g1_i1|m.17260,m.17260,147,0,0,0,0,0,0,0,1,0,-0.063,-0.0801,1,0.601833,0.626648,0.936157723,0.028650976,-0.063,0.028650976,#FFFFFF,#214447
lcl|c218693_g5_i7|m.5900,m.5900,241,0,0,0,0,1,1,0,0,0,-0.063,-0.0787,1,0.600682,0.627369,0.937271245,0.028134706,-0.063,0.028134706,#FFFFFF,#214447
lcl|c243228_g1_i1|m.30729,m.30729,496,2,1,1,1,3,4,2,1,3,-0.064,-0.1327,0.998962,0.641416,0.596754,0.894430643,0.04845333,-0.064,0.04845333,#FFFFFF,#214447
lcl|c233431_g1_i6|m.18546,m.18546,197,0,1,3,3,0,1,1,0,3,-0.064,-0.1093,0.999038,0.624677,0.61074,0.912964547,0.039546087,-0.064,0.039546087,#FFFFFF,#214447
lcl|c224130_g1_i5|m.9625,m.9625,239,1,0,1,0,0,0,0,0,0,-0.064,-0.0888,0.999709,0.608871,0.622082,0.929240858,0.031871703,-0.064,0.031871703,#FFFFFF,#214447
lcl|c233281_g11_i1|m.18353,m.18353,475,0,1,0,0,0,0,0,0,0,-0.064,-0.0887,0.999708,0.608792,0.622135,0.929320333,0.031834561,-0.064,0.031834561,#FFFFFF,#214447
lcl|c242605_g3_i3|m.30024,m.30024,291,0,0,1,1,1,0,0,0,1,-0.064,-0.0887,0.999708,0.608792,0.622135,0.929320333,0.031834561,-0.064,0.031834561,#FFFFFF,#214447
lcl|c217525_g1_i1|m.5229,m.5229,476,0,1,0,1,0,0,0,0,0,-0.064,-0.0874,0.999685,0.607752,0.622826,0.930353569,0.031351972,-0.064,0.031351972,#FFFFFF,#214447
lcl|c224166_g2_i1|m.9648,m.9648,151,0,1,0,0,1,0,0,0,0,-0.064,-0.0874,0.999685,0.607752,0.622826,0.930353569,0.031351972,-0.064,0.031351972,#FFFFFF,#214447
lcl|c219214_g1_i1|m.6278,m.6278,435,0,0,0,1,0,0,0,0,0,-0.064,-0.0871,0.999678,0.607511,0.622985,0.930592025,0.031240673,-0.064,0.031240673,#FFFFFF,#214447
lcl|c225294_g6_i5|m.10495,m.10495,276,0,0,0,1,1,0,0,0,0,-0.064,-0.0862,0.999756,0.606789,0.623461,0.931307431,0.030906932,-0.064,0.030906932,#FFFFFF,#214447
lcl|c218783_g4_i1|m.5962,m.5962,525,0,0,0,0,0,0,1,0,0,-0.064,-0.0852,0.999834,0.605984,0.623988,0.932102391,0.030536378,-0.064,0.030536378,#FFFFFF,#214447
lcl|c225637_g3_i2|m.10796,m.10796,589,0,0,1,0,0,1,0,1,1,-0.064,-0.0844,0.999889,0.605337,0.624409,0.932738407,0.03024014,-0.064,0.03024014,#FFFFFF,#214447
lcl|c231028_g3_i4|m.15898,m.15898,638,0,0,0,0,1,0,0,0,0,-0.064,-0.0843,0.999895,0.605256,0.624461,0.932817912,0.030203123,-0.064,0.030203123,#FFFFFF,#214447
lcl|c235310_g4_i11|m.20804,m.20804,271,0,1,0,0,1,0,0,0,0,-0.064,-0.08,1,0.601751,0.6267,0.936237256,0.028614081,-0.064,0.028614081,#FFFFFF,#214447
lcl|c227543_g1_i1|m.12562,m.12562,429,0,13,0,7,12,2,0,3,13,-0.065,-0.2185,1,0.692014,0.535223,0.827039558,0.082473717,-0.065,0.082473717,#FFFFFF,#214447
lcl|c220226_g2_i9|m.6827,m.6827,984,1,2,2,0,1,1,1,1,2,-0.065,-0.1026,0.999284,0.61963,0.614539,0.918280443,0.037024665,-0.065,0.037024665,#FFFFFF,#214447
lcl|c227080_g2_i3|m.12113,m.12113,177,0,1,0,0,0,0,0,1,1,-0.065,-0.0914,0.999692,0.610937,0.620689,0.927174762,0.032838399,-0.065,0.032838399,#FFFFFF,#214447
lcl|c232064_g7_i2|m.16958,m.16958,162,0,1,0,0,0,0,0,0,0,-0.065,-0.0906,0.999705,0.610303,0.621119,0.927810432,0.032540749,-0.065,0.032540749,#FFFFFF,#214447
lcl|c240530_g3_i1|m.27385,m.27385,481,0,0,0,1,0,0,0,0,0,-0.065,-0.0889,0.999709,0.608951,0.622029,0.929161384,0.031908848,-0.065,0.031908848,#FFFFFF,#214447
lcl|c228848_g6_i3|m.13716,m.13716,264,0,0,0,0,1,0,0,0,1,-0.065,-0.0877,0.999692,0.607992,0.622667,0.93011512,0.031463296,-0.065,0.031463296,#FFFFFF,#214447
lcl|c226269_g1_i6|m.11347,m.11347,410,0,0,0,1,0,0,0,0,0,-0.065,-0.0865,0.99973,0.60703,0.623303,0.931068956,0.031018153,-0.065,0.031018153,#FFFFFF,#214447
lcl|c236999_g4_i1|m.22769,m.22769,679,0,0,0,0,0,1,0,0,0,-0.065,-0.0861,0.999764,0.606709,0.623514,0.931386924,0.030869864,-0.065,0.030869864,#FFFFFF,#214447
lcl|c202155_g1_i3|m.1244,m.1244,109,1,0,0,0,0,0,0,0,0,-0.065,-0.0857,0.999796,0.606387,0.623725,0.931704902,0.030721619,-0.065,0.030721619,#FFFFFF,#214447
lcl|c218840_g4_i1|m.5985,m.5985,172,1,0,0,0,1,1,0,1,0,-0.065,-0.0848,0.999863,0.605661,0.624199,0.932420394,0.030388236,-0.065,0.030388236,#FFFFFF,#214447
lcl|c218599_g3_i2|m.5847,m.5847,322,0,0,1,0,0,0,0,1,0,-0.065,-0.0825,0.99999,0.603795,0.625403,0.934249118,0.029537303,-0.065,0.029537303,#FFFFFF,#214447
lcl|c240872_g2_i2|m.27851,m.27851,582,0,0,0,0,1,0,0,0,0,-0.065,-0.0821,1,0.603469,0.625611,0.934567193,0.029389468,-0.065,0.029389468,#FFFFFF,#214447
lcl|c237102_g8_i1|m.22917,m.22917,253,0,0,0,0,0,0,0,0,1,-0.065,-0.0816,1,0.603061,0.625871,0.934964801,0.029204739,-0.065,0.029204739,#FFFFFF,#214447
lcl|c234252_g1_i2|m.19659,m.19659,244,0,2,1,0,2,1,2,0,1,-0.066,-0.0992,0.999207,0.617025,0.616431,0.920979475,0.035750048,-0.066,0.035750048,#FFFFFF,#214447
lcl|c227279_g1_i4|m.12295,m.12295,110,0,1,0,0,0,0,0,0,0,-0.066,-0.0906,0.999705,0.610303,0.621119,0.927810432,0.032540749,-0.066,0.032540749,#FFFFFF,#214447
lcl|c227059_g2_i7|m.12097,m.12097,741,1,0,0,0,0,0,0,0,0,-0.066,-0.0895,0.999712,0.609429,0.621708,0.928684554,0.032131778,-0.066,0.032131778,#FFFFFF,#214447
lcl|c233502_g5_i1|m.18630,m.18630,660,0,1,0,0,1,1,0,0,0,-0.066,-0.0893,0.999711,0.60927,0.621815,0.928843494,0.032057456,-0.066,0.032057456,#FFFFFF,#214447
lcl|c233577_g2_i4|m.18732,m.18732,293,0,0,0,0,0,1,0,0,0,-0.066,-0.0888,0.999709,0.608871,0.622082,0.929240858,0.031871703,-0.066,0.031871703,#FFFFFF,#214447
lcl|c240495_g3_i1|m.27333,m.27333,402,1,0,0,0,0,0,0,0,1,-0.066,-0.0884,0.999704,0.608552,0.622295,0.929558761,0.031723151,-0.066,0.031723151,#FFFFFF,#214447
lcl|c215127_g1_i1|m.3836,m.3836,825,0,0,0,1,0,0,0,0,0,-0.066,-0.0874,0.999685,0.607752,0.622826,0.930353569,0.031351972,-0.066,0.031351972,#FFFFFF,#214447
lcl|c224574_g1_i7|m.9961,m.9961,190,0,0,0,0,0,0,1,0,0,-0.066,-0.0866,0.999721,0.60711,0.62325,0.930989466,0.031055233,-0.066,0.031055233,#FFFFFF,#214447
lcl|c215384_g1_i4|m.3995,m.3995,162,0,0,0,0,0,1,1,1,0,-0.066,-0.0865,0.99973,0.60703,0.623303,0.931068956,0.031018153,-0.066,0.031018153,#FFFFFF,#214447
lcl|c221482_g2_i1|m.7668,m.7668,156,1,0,0,0,0,1,0,0,0,-0.066,-0.0859,0.99978,0.606548,0.623619,0.931545912,0.030795736,-0.066,0.030795736,#FFFFFF,#214447
lcl|c234626_g4_i3|m.20042,m.20042,463,32,22,26,27,43,42,31,24,35,-0.067,-0.5001,0.888267,0.76933,0.245981,0.617004666,0.209711552,-0.067,0.209711552,#FFFFFF,#214447
lcl|c227735_g3_i4|m.12716,m.12716,337,1,2,1,1,0,2,2,1,1,-0.067,-0.1052,0.999251,0.621603,0.613076,0.916217111,0.038001602,-0.067,0.038001602,#FFFFFF,#214447
lcl|c215428_g1_i1|m.4017,m.4017,912,0,0,0,0,1,0,0,0,1,-0.067,-0.0945,0.99957,0.613376,0.619011,0.924711982,0.033993515,-0.067,0.033993515,#FFFFFF,#214447
lcl|c231751_g1_i2|m.16591,m.16591,597,0,0,0,0,0,0,0,1,0,-0.067,-0.0938,0.999607,0.612828,0.619392,0.925268032,0.033732443,-0.067,0.033732443,#FFFFFF,#214447
lcl|c238153_g1_i1|m.24176,m.24176,117,0,0,0,0,0,1,0,0,0,-0.067,-0.0911,0.999698,0.6107,0.620851,0.927413133,0.032726759,-0.067,0.032726759,#FFFFFF,#214447
lcl|c229658_g3_i2|m.14487,m.14487,240,1,0,0,0,1,0,0,1,0,-0.067,-0.0909,0.999701,0.610541,0.620958,0.92757205,0.032652346,-0.067,0.032652346,#FFFFFF,#214447
lcl|c226189_g2_i2|m.11277,m.11277,115,0,0,0,0,1,0,0,0,0,-0.067,-0.0905,0.999706,0.610224,0.621173,0.927889894,0.032503555,-0.067,0.032503555,#FFFFFF,#214447
lcl|c241551_g2_i8|m.28699,m.28699,1313,0,0,0,0,0,1,0,0,0,-0.067,-0.088,0.999698,0.608232,0.622508,0.929876676,0.031574645,-0.067,0.031574645,#FFFFFF,#214447
lcl|c241105_g3_i1|m.28176,m.28176,1010,0,1,0,0,0,1,0,0,0,-0.067,-0.0876,0.99969,0.607912,0.62272,0.930194602,0.031426185,-0.067,0.031426185,#FFFFFF,#214447
lcl|c214403_g1_i1|m.3480,m.3480,142,0,0,1,1,0,0,0,0,0,-0.067,-0.0872,0.99968,0.607592,0.622932,0.930512539,0.03127777,-0.067,0.03127777,#FFFFFF,#214447
lcl|c225696_g1_i1|m.10828,m.10828,403,0,0,1,0,0,0,0,0,0,-0.067,-0.0864,0.999739,0.60695,0.623355,0.931148447,0.030981077,-0.067,0.030981077,#FFFFFF,#214447
lcl|c215611_g3_i1|m.4117,m.4117,295,0,0,0,0,1,0,0,0,0,-0.067,-0.0862,0.999756,0.606789,0.623461,0.931307431,0.030906932,-0.067,0.030906932,#FFFFFF,#214447
lcl|c232634_g2_i3|m.17627,m.17627,683,0,1,0,0,0,0,0,0,0,-0.067,-0.0861,0.999764,0.606709,0.623514,0.931386924,0.030869864,-0.067,0.030869864,#FFFFFF,#214447
lcl|c216650_g2_i1|m.4697,m.4697,668,10,10,15,15,14,8,14,10,10,-0.068,-0.3359,1,0.738379,0.425052,0.736946277,0.132564171,-0.068,0.132564171,#FFFFFF,#214447
lcl|c221146_g4_i1|m.7411,m.7411,592,0,0,0,1,0,0,0,0,0,-0.068,-0.0917,0.999685,0.611174,0.620528,0.926936397,0.032950064,-0.068,0.032950064,#FFFFFF,#214447
lcl|c226301_g6_i2|m.11378,m.11378,149,0,1,1,0,1,0,1,1,0,-0.068,-0.0916,0.999687,0.611095,0.620582,0.927015851,0.03291284,-0.068,0.03291284,#FFFFFF,#214447
lcl|c243178_g2_i2|m.30695,m.30695,546,0,1,0,0,0,1,0,1,0,-0.068,-0.0898,0.999711,0.609668,0.621548,0.928446148,0.032243281,-0.068,0.032243281,#FFFFFF,#214447
lcl|c216344_g6_i1|m.4547,m.4547,334,0,0,0,1,0,1,0,1,0,-0.068,-0.0884,0.999704,0.608552,0.622295,0.929558761,0.031723151,-0.068,0.031723151,#FFFFFF,#214447
lcl|c227040_g2_i4|m.12087,m.12087,245,0,0,0,0,0,0,0,1,0,-0.068,-0.0879,0.999696,0.608152,0.622561,0.929956157,0.031537526,-0.068,0.031537526,#FFFFFF,#214447
lcl|c235710_g2_i1|m.21242,m.21242,664,0,1,0,1,0,1,0,1,0,-0.068,-0.0859,0.99978,0.606548,0.623619,0.931545912,0.030795736,-0.068,0.030795736,#FFFFFF,#214447
lcl|c229348_g3_i2|m.14185,m.14185,140,1,1,0,0,0,0,0,1,0,-0.069,-0.0936,0.999617,0.612671,0.6195,0.92542691,0.033657876,-0.069,0.033657876,#FFFFFF,#214447
lcl|c229742_g2_i1|m.14577,m.14577,297,0,1,0,0,0,0,1,0,1,-0.069,-0.0914,0.999692,0.610937,0.620689,0.927174762,0.032838399,-0.069,0.032838399,#FFFFFF,#214447
lcl|c228926_g1_i1|m.13795,m.13795,583,0,0,0,0,1,0,0,0,1,-0.069,-0.0906,0.999705,0.610303,0.621119,0.927810432,0.032540749,-0.069,0.032540749,#FFFFFF,#214447
lcl|c239893_g3_i11|m.26489,m.26489,408,0,0,0,1,1,0,0,1,0,-0.069,-0.0904,0.999707,0.610145,0.621227,0.927969357,0.032466365,-0.069,0.032466365,#FFFFFF,#214447
lcl|c195446_g1_i2|m.938,m.938,317,0,0,0,0,0,0,0,0,1,-0.069,-0.0901,0.99971,0.609906,0.621387,0.928207749,0.03235481,-0.069,0.03235481,#FFFFFF,#214447
lcl|c240639_g1_i2|m.27530,m.27530,276,0,0,0,0,0,1,0,0,0,-0.069,-0.0898,0.999711,0.609668,0.621548,0.928446148,0.032243281,-0.069,0.032243281,#FFFFFF,#214447
lcl|c218952_g1_i1|m.6086,m.6086,583,0,0,0,0,0,0,1,0,0,-0.069,-0.0892,0.999711,0.60919,0.621869,0.928922965,0.0320203,-0.069,0.0320203,#FFFFFF,#214447
lcl|c215606_g3_i1|m.4107,m.4107,123,7,5,4,1,4,9,4,6,4,-0.07,-0.2191,1,0.692313,0.534735,0.826572151,0.082719231,-0.07,0.082719231,#FFFFFF,#214447
lcl|c213278_g3_i2|m.3010,m.3010,328,1,3,1,3,1,3,1,3,2,-0.07,-0.137,0.999031,0.644346,0.594059,0.891030795,0.050107286,-0.07,0.050107286,#FFFFFF,#214447
lcl|c240175_g3_i1|m.26871,m.26871,347,0,4,2,0,0,1,0,2,2,-0.07,-0.1217,0.99887,0.633716,0.60347,0.903136613,0.044246551,-0.07,0.044246551,#FFFFFF,#214447
lcl|c238920_g1_i5|m.25086,m.25086,3549,1,0,0,0,0,0,0,0,0,-0.07,-0.098,0.9993,0.616099,0.617094,0.921932293,0.035300972,-0.07,0.035300972,#FFFFFF,#214447
lcl|c242381_g1_i1|m.29745,m.29745,585,1,0,0,0,0,0,0,0,0,-0.07,-0.0962,0.999456,0.614703,0.618083,0.923361731,0.034628129,-0.07,0.034628129,#FFFFFF,#214447
lcl|c242463_g1_i3|m.29817,m.29817,206,0,0,0,1,0,0,0,0,0,-0.07,-0.0959,0.999479,0.61447,0.618247,0.923599995,0.034516078,-0.07,0.034516078,#FFFFFF,#214447
lcl|c218678_g2_i4|m.5896,m.5896,124,1,0,0,0,0,1,0,0,0,-0.07,-0.0956,0.9995,0.614236,0.618411,0.923838265,0.034404053,-0.07,0.034404053,#FFFFFF,#214447
lcl|c233197_g2_i1|m.18267,m.18267,188,0,0,0,0,1,0,0,0,0,-0.07,-0.0946,0.999564,0.613455,0.618957,0.92463255,0.034030822,-0.07,0.034030822,#FFFFFF,#214447
lcl|c234864_g8_i3|m.20357,m.20357,101,0,0,0,0,0,1,0,0,0,-0.07,-0.089,0.99971,0.609031,0.621975,0.92908191,0.031945996,-0.07,0.031945996,#FFFFFF,#214447
lcl|c244407_g1_i3|m.32143,m.32143,277,9,7,2,1,9,8,2,3,12,-0.071,-0.2315,1,0.69833,0.524459,0.816926385,0.087817077,-0.071,0.087817077,#FFFFFF,#214447
lcl|c223761_g4_i7|m.9360,m.9360,798,2,1,4,3,4,5,2,1,6,-0.071,-0.1716,1,0.666362,0.570897,0.863752007,0.06361093,-0.071,0.06361093,#FFFFFF,#214447
lcl|c226873_g1_i5|m.11881,m.11881,127,0,0,0,0,1,0,0,0,0,-0.071,-0.1,0.999238,0.617641,0.615988,0.920344325,0.036049661,-0.071,0.036049661,#FFFFFF,#214447
lcl|c243887_g1_i1|m.31460,m.31460,432,0,1,0,1,1,1,0,0,0,-0.071,-0.0983,0.99927,0.616331,0.616928,0.921694078,0.035413203,-0.071,0.035413203,#FFFFFF,#214447
lcl|c235847_g2_i10|m.21377,m.21377,521,0,0,0,1,1,1,0,0,0,-0.071,-0.0979,0.99931,0.616022,0.617149,0.9220117,0.035263568,-0.071,0.035263568,#FFFFFF,#214447
lcl|c215182_g4_i2|m.3866,m.3866,273,1,0,0,0,0,0,0,0,0,-0.071,-0.0973,0.999365,0.615557,0.617479,0.922488156,0.035039201,-0.071,0.035039201,#FFFFFF,#214447
lcl|c224492_g1_i1|m.9850,m.9850,218,0,0,0,0,0,0,0,0,1,-0.071,-0.0962,0.999456,0.614703,0.618083,0.923361731,0.034628129,-0.071,0.034628129,#FFFFFF,#214447
lcl|c239554_g2_i2|m.25961,m.25961,225,0,0,0,0,1,0,1,0,0,-0.071,-0.0951,0.999534,0.613846,0.618684,0.924235398,0.034217402,-0.071,0.034217402,#FFFFFF,#214447
lcl|c239682_g2_i1|m.26160,m.26160,571,0,0,0,0,0,0,1,0,0,-0.071,-0.0945,0.99957,0.613376,0.619011,0.924711982,0.033993515,-0.071,0.033993515,#FFFFFF,#214447
lcl|c213448_g2_i1|m.3085,m.3085,317,0,0,1,0,0,0,0,0,0,-0.071,-0.0943,0.999581,0.61322,0.61912,0.92487085,0.033918908,-0.071,0.033918908,#FFFFFF,#214447
lcl|c222181_g2_i1|m.8148,m.8148,319,0,0,0,1,0,0,0,1,0,-0.071,-0.0941,0.999592,0.613063,0.619229,0.92502972,0.033844314,-0.071,0.033844314,#FFFFFF,#214447
lcl|c218857_g3_i1|m.6000,m.6000,238,0,0,0,1,0,0,1,0,0,-0.071,-0.0939,0.999602,0.612906,0.619338,0.925188594,0.03376973,-0.071,0.03376973,#FFFFFF,#214447
lcl|c35802_g1_i1|m.32567,m.32567,422,0,0,0,0,0,1,0,1,0,-0.071,-0.0933,0.99963,0.612435,0.619663,0.925665232,0.033546048,-0.071,0.033546048,#FFFFFF,#214447
lcl|c235140_g1_i1|m.20619,m.20619,809,0,0,0,0,0,0,0,1,0,-0.071,-0.0913,0.999694,0.610858,0.620743,0.927254218,0.032801182,-0.071,0.032801182,#FFFFFF,#214447
lcl|c238581_g1_i1|m.24692,m.24692,467,19,34,21,31,44,41,34,22,33,-0.072,-0.5646,0.784411,0.772057,0.182466,0.572345865,0.24234145,-0.072,0.24234145,#FFFFFF,#214447
lcl|c237299_g2_i1|m.23132,m.23132,950,0,0,0,0,0,0,1,0,0,-0.072,-0.0981,0.99929,0.616176,0.617039,0.921852888,0.03533838,-0.072,0.03533838,#FFFFFF,#214447
lcl|c213072_g1_i1|m.2941,m.2941,245,1,0,0,1,0,1,1,0,1,-0.072,-0.0977,0.999329,0.615867,0.617259,0.922170516,0.035188768,-0.072,0.035188768,#FFFFFF,#214447
lcl|c231497_g3_i10|m.16329,m.16329,108,0,1,0,0,0,0,0,0,0,-0.072,-0.0975,0.999347,0.615712,0.617369,0.922329334,0.035113979,-0.072,0.035113979,#FFFFFF,#214447
lcl|c244343_g3_i1|m.32069,m.32069,880,0,0,1,0,0,0,0,1,1,-0.072,-0.0959,0.999479,0.61447,0.618247,0.923599995,0.034516078,-0.072,0.034516078,#FFFFFF,#214447
lcl|c212804_g1_i1|m.2848,m.2848,457,0,0,0,0,0,1,0,0,0,-0.072,-0.0958,0.999486,0.614392,0.618302,0.923679417,0.034478734,-0.072,0.034478734,#FFFFFF,#214447
lcl|c238295_g3_i1|m.24347,m.24347,287,0,0,0,0,0,1,0,0,0,-0.072,-0.0956,0.9995,0.614236,0.618411,0.923838265,0.034404053,-0.072,0.034404053,#FFFFFF,#214447
lcl|c240809_g1_i1|m.27759,m.27759,188,0,0,0,0,0,0,0,1,0,-0.072,-0.0953,0.999521,0.614002,0.618575,0.924076543,0.034292054,-0.072,0.034292054,#FFFFFF,#214447
lcl|c231225_g3_i3|m.16055,m.16055,174,0,1,0,1,1,1,1,0,0,-0.072,-0.0942,0.999587,0.613142,0.619174,0.924950285,0.03388161,-0.072,0.03388161,#FFFFFF,#214447
lcl|c244040_g1_i4|m.31664,m.31664,459,1,1,0,0,0,1,1,0,0,-0.072,-0.0934,0.999626,0.612514,0.619609,0.925585791,0.033583321,-0.072,0.033583321,#FFFFFF,#214447
lcl|c185036_g1_i1|m.702,m.702,212,0,0,1,0,0,0,0,0,1,-0.072,-0.089,0.99971,0.609031,0.621975,0.92908191,0.031945996,-0.072,0.031945996,#FFFFFF,#214447
lcl|c244484_g2_i1|m.32270,m.32270,490,0,0,1,0,3,0,0,0,2,-0.073,-0.122,0.998849,0.633929,0.60329,0.902899018,0.044360819,-0.073,0.044360819,#FFFFFF,#214447
lcl|c216303_g1_i4|m.4515,m.4515,402,0,1,0,0,1,0,0,0,0,-0.073,-0.0994,0.999216,0.617179,0.616321,0.920820683,0.035824934,-0.073,0.035824934,#FFFFFF,#214447
lcl|c221346_g3_i6|m.7581,m.7581,118,0,0,0,1,1,0,0,0,0,-0.073,-0.0977,0.999329,0.615867,0.617259,0.922170516,0.035188768,-0.073,0.035188768,#FFFFFF,#214447
lcl|c227919_g2_i5|m.12884,m.12884,173,0,0,0,0,0,0,0,1,0,-0.073,-0.0953,0.999521,0.614002,0.618575,0.924076543,0.034292054,-0.073,0.034292054,#FFFFFF,#214447
lcl|c217626_g1_i4|m.5292,m.5292,302,0,1,0,0,0,1,1,0,0,-0.073,-0.0946,0.999564,0.613455,0.618957,0.92463255,0.034030822,-0.073,0.034030822,#FFFFFF,#214447
lcl|c237256_g2_i1|m.23076,m.23076,181,0,0,0,0,1,1,0,1,0,-0.073,-0.0945,0.99957,0.613376,0.619011,0.924711982,0.033993515,-0.073,0.033993515,#FFFFFF,#214447
lcl|c223317_g1_i2|m.9033,m.9033,1154,0,0,0,1,0,1,0,0,0,-0.073,-0.0943,0.999581,0.61322,0.61912,0.92487085,0.033918908,-0.073,0.033918908,#FFFFFF,#214447
lcl|c221319_g3_i2|m.7559,m.7559,221,0,0,1,0,0,0,0,0,0,-0.073,-0.0942,0.999587,0.613142,0.619174,0.924950285,0.03388161,-0.073,0.03388161,#FFFFFF,#214447
lcl|c214827_g5_i1|m.3692,m.3692,229,0,1,1,0,0,1,0,0,0,-0.073,-0.0929,0.999647,0.612121,0.61988,0.925983006,0.033396984,-0.073,0.033396984,#FFFFFF,#214447
lcl|c230890_g2_i1|m.15747,m.15747,369,1,1,0,1,0,0,0,0,0,-0.073,-0.0913,0.999694,0.610858,0.620743,0.927254218,0.032801182,-0.073,0.032801182,#FFFFFF,#214447
lcl|c235791_g2_i4|m.21334,m.21334,316,1,0,0,0,0,0,0,0,0,-0.073,-0.0897,0.999712,0.609588,0.621601,0.928525616,0.032206111,-0.073,0.032206111,#FFFFFF,#214447
lcl|c239163_g5_i2|m.25366,m.25366,2714,0,1,0,0,0,0,0,0,0,-0.074,-0.1012,0.999269,0.618561,0.615321,0.919391697,0.036499423,-0.074,0.036499423,#FFFFFF,#214447
lcl|c229583_g3_i7|m.14431,m.14431,631,0,0,0,0,1,0,0,0,0,-0.074,-0.1003,0.999247,0.617871,0.615822,0.920106157,0.036162063,-0.074,0.036162063,#FFFFFF,#214447
lcl|c234181_g4_i3|m.19583,m.19583,135,1,0,0,0,0,0,0,0,0,-0.074,-0.0994,0.999216,0.617179,0.616321,0.920820683,0.035824934,-0.074,0.035824934,#FFFFFF,#214447
lcl|c241017_g3_i4|m.28068,m.28068,311,0,0,0,0,1,0,0,1,0,-0.074,-0.099,0.999199,0.616871,0.616542,0.92113827,0.035675174,-0.074,0.035675174,#FFFFFF,#214447
